Yr,Pop,violent,murder,rape1,robbery,aggassault,propcrime,burg,larceny,mvtheft
2002,11408699,40128,4.6,42.2,156.6,148.3,3760.1,869.2,2516,374.9
2002,3489700,17587,4.7,45.1,85,369.2,4244.7,1007.9,2870.9,366
2002,3520355,10298,2,35.2,77.9,177.4,4577.5,729.9,3378.2,469.4
2002,12328827,49578,5.1,30.3,139.2,227.6,2440.4,451.1,1723.1,266.2
2002,1068326,3051,3.8,37,85.7,159,3308.2,600.5,2251.3,456.4
2002,4103770,33761,7.3,47.7,140.7,627,4479,1066,3002,411
2002,760437,1350,1.4,47.5,15.4,113.2,2103,399,1596.3,107.7
2002,5789796,41562,7.3,39.6,162.6,508.5,4307.6,1057.9,2791.3,458.4
2002,21736925,126018,6,39.1,172.9,361.7,4620.1,978.1,3169.7,472.4
2002,2318789,5488,2,40.7,49.2,144.8,4210.9,652.2,3225.6,333
2002,616408,658,2.1,20.4,12.5,71.7,2424,566,1733.3,124.8
2002,7287829,21256,5.3,25.2,95.5,165.6,2851.1,435.8,2161.8,253.5
2002,6067060,20964,3,45.1,95.5,201.9,4762.9,905.7,3189.8,667.4
2002,1804884,4221,3.2,18.2,36.4,176.1,2277.1,536.2,1525,216
2002,5439692,12238,2.8,22.7,86.6,112.8,3028.6,513.4,2267.9,247.4
2002,498830,1364,3,29.7,18.6,222.1,3306.5,490.7,2666.8,148.9
2002,287973924,1423677,5.6,33.1,146.1,309.5,3630.6,747,2450.7,432.9
2003,4503726,19331,6.6,36.8,134.1,251.7,4046.4,960.2,2754.1,332.1
2003,648280,3877,6,93.3,68.8,429.9,3761.6,597.6,2784.4,379.6
2003,5579222,28638,7.9,33.3,136.6,335.6,5634,1050.6,3561.9,1021.6
2003,2727774,12449,6.6,33.4,81.6,334.7,3632.4,917.1,2495.1,220.2
2003,35462712,205551,6.8,28.2,179.8,364.8,3426.4,683.2,2062.7,680.5
2003,4547633,15757,4.1,42.1,82.2,218.2,3951.6,712.3,2737.6,501.7
2003,3486960,11045,3.2,20,120.8,172.7,2666.5,460.1,1880.4,326.1
2003,818166,5525,2.6,45.2,176.1,451.4,3415.3,741.4,2314.1,359.8
2003,557620,9061,44.7,49.1,706.8,824.4,5863.5,837.7,3249.3,1776.5
2003,16999181,124280,5.4,39.6,185.4,500.6,4457.3,1003.8,2973.6,479.8
2003,8676460,39435,7.6,25.7,161.9,259.3,4259.7,910.5,2849,500.1
2003,1248755,3400,1.8,29.4,93.5,147.6,5274.6,913.6,3588.1,772.8
2003,1367034,3362,1.9,39.1,17.9,187,2929.1,573.3,2162.3,193.6
2003,12649087,70376,7.1,33.1,188,328.1,3287.9,619.4,2339.4,329.1
2003,6199571,21842,5.5,27.7,103.2,215.9,3355.7,670.7,2349.9,335
2003,2941976,8175,1.7,27.1,38.4,210.7,2976,595.3,2189,191.7
2003,2724786,10831,4.6,39.8,82.5,270.6,4010.4,806.4,2916.6,287.4
2003,4118189,10232,4.4,27.3,78.3,138.5,2510.1,632.2,1677.5,200.4
2003,4493665,28622,13,35.6,156,432.4,4310.5,991.9,2881.2,437.4
2003,1309205,1422,1.2,27,22.1,58.3,2450.2,502.5,1836.5,111.2
2003,5512310,38778,9.5,24.6,241.3,428,3799.1,701,2437.7,660.4
2003,6420357,30377,2.2,28.8,124.8,317.4,2562.8,544.6,1620.9,397.3
2003,10082364,51550,6.1,54.3,111.6,339.3,3278.6,677.6,2068.3,532.7
2003,5064172,13316,2.5,41.3,77.1,142,3113.3,546.9,2294.9,271.5
2003,2882594,9336,9.3,37.4,104.6,172.6,3707.3,1025.6,2369.6,312.1
2003,5719204,28067,5.1,24.5,116.9,344.3,4083.9,734.3,2825.8,523.7
2003,918157,3351,3.3,26.8,32.5,302.5,3096.2,405.4,2483.2,207.6
2003,1737475,5105,3.2,29,67.1,194.5,3751.9,583.2,2815.8,352.9
2003,2242207,13813,8.8,38.8,233,335.4,4287.2,979.3,2378.1,929.8
2003,1288705,1937,1.3,34,37.2,77.8,2052.9,356.1,1546.8,150
2003,8642412,31488,4.7,14.9,154.4,190.4,2549.6,502.8,1646.4,400.4
2003,1878562,12535,6.2,50,103.1,507.9,4089.1,1011.3,2693.3,384.5
2003,19212425,89486,4.9,19.6,186.3,255,2249,392.7,1620.9,235.3
2003,8421190,38243,6,25.4,145.2,277.5,4270.9,1195.6,2755.9,319.3
2003,633400,508,1.4,25.3,8.4,45.2,2109.9,309.3,1630.4,170.2
2003,11437680,38185,4.6,40.7,147.7,140.8,3650.1,831.3,2460.1,358.6
2003,3506469,17758,5.9,42.8,91.9,365.8,4312.3,993.8,2948.9,369.5
2003,3564330,10506,1.9,34.2,79.9,178.8,4765.6,801.3,3432,532.3
2003,12370761,49210,5.2,28.7,145.3,218.5,2430.2,435.9,1724.1,270.3
2003,1076084,3074,2.3,46.9,77.1,159.3,2995.2,513.3,2074.2,407.7
2003,4148744,33455,7.3,47.1,139.8,612.2,4521.7,1060.4,3080.7,380.6
2003,764905,1329,1.3,46.5,13.6,112.3,2003.4,376.3,1512.9,114.3
2003,5845208,40409,6.8,36.4,161,487.1,4389.3,1083.3,2853.1,452.9
2003,22103374,122246,6.4,36.3,167.5,342.9,4599.9,994.8,3160.8,444.3
2003,2352119,5889,2.6,39.1,53.5,155.3,4255.1,721.1,3202.3,331.7
2003,619343,707,2.4,20.3,10,81.4,2228.7,487.1,1635.9,105.6
2003,7365284,20490,5.6,24.5,91.1,156.9,2721.5,395.2,2082.3,244.1
2003,6131298,21272,3,46.7,93.3,204,4755,950.4,3142.1,662.5
2003,1811440,4627,4,17.2,38.7,195.5,2339,579.5,1568.3,191.2
2003,5474290,12104,3.3,22,80.3,115.5,2880.4,484.9,2169.7,225.8
2003,502111,1314,2.8,27.1,16.7,215.1,3315.6,520,2636.7,158.9
2003,290788976,1383676,5.7,32.3,142.5,295.4,3591.2,741,2416.5,433.7
2004,4525375,19324,5.6,38.5,133.5,249.4,4029.3,987,2732.4,309.9
2004,657755,4159,5.6,84.8,68,473.9,3370.9,573.6,2456.7,340.6
2004,5739879,28952,7.2,33,134.5,329.6,5073.3,991,3118.7,963.5
2004,2750000,13814,6.4,43,86.3,366.7,4033.1,1096.4,2699.7,237
2004,35842038,189175,6.7,26.8,172.3,322,3423.9,686.1,2033.1,704.8
2004,4601821,17121,4.4,42.3,81.3,244.2,3918.5,717.3,2679.5,521.6
2004,3498966,10113,2.9,21.6,119.7,144.9,2684.9,456.1,1908.3,320.5
2004,830069,5105,3.4,43,161.8,406.8,3283.6,683,2323.3,277.3
2004,554239,7590,35.7,40.1,577.7,715.9,4852.8,712,2623.8,1517
2004,17385430,123754,5.4,38,172.5,495.8,4182.5,956.7,2775.2,450.5
2004,8918129,40217,6.9,26.8,153.1,264.2,4223.5,930.6,2796.8,496
2004,1262124,3213,2.6,26.4,74.8,150.8,4795.5,857.8,3254.7,683
2004,1395140,3452,2.2,42.6,17.3,185.4,2781,549.8,2034.8,196.3
2004,12712016,69365,6.1,33.2,177.6,328.7,3174.1,598.6,2257.9,317.6
2004,6226537,20294,5.1,29,102.4,189.5,3403.6,677.2,2387.7,338.7
2004,2952904,8499,1.5,26.5,39.3,220.6,2904.8,607.1,2106.9,190.8
2004,2733697,10330,4.5,41.8,66.3,265.4,4015.5,737,2967.2,311.3
2004,4141835,10152,5.7,29.9,78.9,130.6,2540.2,625.4,1703,211.8
2004,4506685,28844,12.7,35.9,145.7,445.8,4419.1,1006.5,2975.1,437.4
2004,1314985,1364,1.4,24,22,56.4,2413.7,482.2,1832.4,99.1
2004,5561332,38961,9.4,23.7,229.7,437.9,3640.7,660,2335.6,645.2
2004,6407382,29489,2.7,28,116.8,312.8,2468.2,538.4,1585.7,344.1
2004,10104206,49737,6.4,54.3,112.2,319.4,3066.1,635.7,1929.8,500.6
2004,5096546,13751,2.2,41.7,79.9,146.1,3041.6,550.3,2226.1,265.2
2004,2900768,8568,7.8,40,86.3,161.2,3481.1,953.6,2256,271.6
2004,5759532,28226,6.1,25.7,115.1,343.1,3900.1,702.7,2747.9,449.6
2004,926920,2723,3.2,29.5,25.1,235.9,2936.1,379.2,2382.3,174.6
2004,1747704,5393,2.3,35.5,65.1,205.7,3519.6,562.2,2654.9,302.5
2004,2332898,14379,7.4,40.9,210.3,357.8,4210,992,2247.8,970.3
2004,1299169,2202,1.3,35.9,38.5,93.8,2051.9,383.2,1518.1,150.6
2004,8685166,30943,4.5,15.3,150.6,185.9,2433,472.4,1611.7,348.9
2004,1903006,13081,8.9,54.6,108.4,515.6,4198.4,1047,2736.1,415.2
2004,19280727,84914,4.6,18.7,173.8,243.3,2192.5,366.7,1613.2,212.7
2004,8540468,38244,6.2,27.4,138,276.2,4160.5,1184.9,2659.7,316
2004,636308,558,1.3,27.8,6.8,51.9,1963.4,320.6,1495.5,147.3
2004,11450143,38787,4.4,41.4,152.2,140.7,3662.3,842.9,2464.3,355
2004,3523546,17635,5.3,44.2,87.7,363.3,4242.1,1000.2,2874.1,367.7
2004,3591363,10724,2.5,35.7,76.6,183.8,4635.4,837.3,3282,516.1
2004,12394471,50998,5.2,28.5,149.1,228.6,2417.3,439.3,1728.2,249.9
2004,1079916,2673,2.4,29.6,67.7,147.8,2886,506.1,2002.3,377.6
2004,4197892,33160,6.8,42.2,130.3,610.6,4536.9,1041.9,3120.4,374.6
2004,770621,1319,2.2,43.6,14.5,110.8,1931.6,408.5,1413.1,109.9
2004,5893298,41113,6.1,38.7,150.4,502.5,4326.8,1024.7,2881.7,420.4
2004,22471549,121554,6.1,37.3,159.4,338.1,4497.7,979.5,3099.5,418.6
2004,2420708,5647,1.9,39.9,51.1,140.4,4038.6,628.9,3093.7,315.9
2004,621233,713,2.6,25.8,12.6,73.9,2343.6,552.9,1696.1,94.5
2004,7481332,20608,5.2,24.3,92.2,153.8,2678.2,384.4,2060.5,233.3
2004,6207046,21330,3.1,46,94.5,200,4846.7,976.8,3173.4,696.5
2004,1812548,5110,3.8,19.1,42.7,216.4,2555.8,606.5,1741.5,207.8
2004,5503533,11548,2.8,20.6,73.9,112.5,2665.7,433.4,2025.6,206.7
2004,505887,1163,2.2,22.1,13.2,192.3,3338.5,541.2,2639.3,157.9
2004,293656842,1360088,5.5,32.4,136.7,288.6,3514.1,730.3,2362.3,421.5
2005,4548327,19678,8.2,34.4,141.7,248.3,3900,955.8,2656,289
2005,663253,4194,4.8,81.1,81,465.4,3615,622.8,2601,391
2005,5953007,30478,7.5,33.7,144.1,326.7,4827,946.2,2958,922
2005,2775708,14670,6.8,43.3,91.2,387.2,4068,1085.1,2720,262
2005,36154147,190178,6.9,26,176,317.1,3321,692.9,1915,712
2005,4663295,18498,3.7,43.4,84.7,264.9,4041,745.1,2736,560
2005,3500701,9542,3,20.3,112.3,136.9,2579,435.5,1840,303
2005,841741,5332,4.4,44.8,155.2,429.1,3118,690.4,2148,279
2005,582049,8032,33.5,28.5,635.7,682.2,4490,614.6,2549,1326
2005,17768191,125957,5,37.1,169.6,497.2,4013,927.4,2662,424
2005,9132553,40725,6.2,23.5,153.7,262.5,4145,924.9,2733,487
2005,1273278,3253,1.9,26.9,78.6,148,4800,769,3313,717
2005,1429367,3670,2.4,40.4,18.6,195.3,2697,564.3,1931,202
2005,12765427,70496,6,33.8,182.2,330.3,3092,608.2,2175,308
2005,6266019,20302,5.7,29.6,108.7,180,3460,698.3,2414,347
2005,2965524,8697,1.3,28.6,38.9,224.5,2845,611.9,2048,186
2005,2748172,10701,3.7,40,65.3,280.4,3806,692.4,2774,340
2005,4172608,11134,4.6,34.1,88.4,139.8,2531,634.1,1686,211
2005,4507331,26889,10,31.5,118.4,436.6,3696,873.7,2504,319
2005,1318220,1483,1.4,24.7,24.5,61.8,2419,479.7,1837,102
2005,5589599,39369,9.9,22.6,257.2,414.6,3551,642.7,2299,610
2005,6433367,29644,2.8,27.2,121.8,309,2358,539.8,1524,294
2005,10100833,55936,6.2,51.5,132.1,363.9,3098,698.2,1922,478
2005,5126739,15243,2.2,44,92.1,158.9,3088,579.6,2230,279
2005,2908496,8131,7.4,39.4,82.7,150.1,3274,923.7,2093,258
2005,5797703,30477,6.9,28,124.1,366.6,3929,738.6,2747,443
2005,934737,2634,1.9,32.2,18.9,228.7,3146,389.6,2546,211
2005,1758163,5052,2.5,33,59.2,192.6,3432,535.1,2580,317
2005,2412301,14654,8.5,42.1,194.9,361.9,4246,973.4,2156,1116
2005,1306819,1761,1.5,31.1,27.9,74.3,1839,320.8,1415,103
2005,8703150,30919,4.8,13.9,151.8,184.7,2337,447.9,1571,318
2005,1925985,12448,7.5,54.1,98.3,486.5,4132,1087.2,2633,412
2005,19315721,85839,4.5,18.8,182.1,238.9,2102,352.2,1565,185
2005,8672459,40650,6.7,26.5,145.7,289.7,4080,1202.6,2549,328
2005,634605,706,1.9,28.4,8.5,72.5,2025,321.9,1534,169
2005,11470685,40162,5.1,40.7,162.8,141.5,3668,873.4,2433,362
2005,3543442,18044,5.3,41.8,91.2,371,4047,1007.3,2648,392
2005,3638871,10444,2.2,34.8,68.1,181.9,4402,759.1,3114,529
2005,12405348,52761,6.1,28.9,154.9,235.4,2422,452.5,1732,237
2005,1073579,2710,3.2,30.1,72.3,146.9,2728,495.4,1823,410
2005,4246933,32590,7.4,43.8,133.2,582.9,4370,1006.4,2978,386
2005,774883,1387,2.3,48.7,18.7,109.3,1767,323.3,1336,108
2005,5955745,45104,7.2,36.8,168.1,545.2,4300,1032.8,2844,424
2005,22928508,121091,6.1,37.1,156.1,328.8,4319,958.8,2953,408
2005,2490334,5612,2.2,36.9,44,142.2,3837,601.2,2894,341
2005,622387,782,1.3,24.6,12.2,87.6,2370,511.7,1750,108
2005,7564327,21434,6.1,23.3,99.1,154.9,2649,394.3,2044,211
2005,6291899,21745,3.3,44.7,92,205.7,4890,959.1,3147,783
2005,1814083,4968,4.5,18.5,45,205.9,2633,624.8,1797,211
2005,5527644,13367,3.7,20.5,82.4,135.2,2669,442.3,2000,228
2005,508798,1172,2.8,24,15.3,188.3,3158,476.8,2536,145
2005,296507061,1390745,5.6,31.8,140.8,290.8,3431.5,726.9,2287.8,416.8
2006,4599030,19553,8.3,35.8,153.6,227.5,3941,973.7,2640.8,326.5
2006,670053,4610,5.4,76.4,89.5,516.7,3578.1,620.1,2579.5,378.5
2006,6166318,33456,8.6,39.7,153.9,340.3,4774.1,963.6,2891.9,918.7
2006,2810872,15538,7.3,47.1,97.8,400.6,3985.4,1133.6,2584.5,267.4
2006,36457549,194483,6.8,25.3,195.1,306.2,3181.7,678.1,1835.3,668.3
2006,4753377,18794,3.6,45.4,80.4,265.9,3438.4,681.9,2322,434.6
2006,3504809,10505,3.9,19.9,127.3,148.7,2586.1,444.6,1847.9,293.6
2006,853476,5983,4.9,48.9,209.8,437.4,3476.4,742.5,2396,337.9
2006,581530,8772,29.1,31.8,658.4,789.1,4653.9,659.5,2735.5,1258.9
2006,18089888,129602,6.2,35.8,188.8,485.6,3986.2,944.6,2619,422.6
2006,9363941,44754,6.5,23.2,165.6,282.7,3873.5,909.2,2503.7,460.6
2006,1285498,3608,1.6,27.5,89,162.6,4219.9,678.6,2939.3,602
2006,1466465,3666,2.4,41.7,20,185.9,2395.9,514.5,1715.3,166.1
2006,12831970,69498,6.1,31.8,185.3,318.4,3019.6,602.1,2124.2,293.3
2006,6313520,20303,5.7,28.7,113.6,173.5,3449.5,721.3,2386.2,342
2006,2982085,8521,1.8,29.2,43.9,210.8,2823.6,609,2045.5,169.1
2006,2764075,11960,4.5,46.3,67.9,314,3772,726.7,2729.7,315.6
2006,4206074,11361,4.1,31.2,91.5,143.3,2601.7,662.5,1716.5,222.6
2006,4287768,30923,12.9,37,138.3,533,4080.8,1089.2,2626.2,365.4
2006,1321574,1533,1.7,25.8,29,59.5,2546.8,518,1926.9,101.9
2006,5615727,38111,9.7,21,256,392,3481,667,2270.4,543.5
2006,6437193,32217,2.9,27.5,125.5,344.5,2391.5,547.5,1564.7,279.2
2006,10095643,56981,7.1,53,140.9,363.4,3225.1,755.9,1973,496.2
2006,5167101,16042,2.4,31.8,105.3,170.9,3082.5,586.5,2239,257
2006,2910540,9076,7.9,35.7,112,156.2,3190.2,931.7,1972.3,286.2
2006,5842713,31897,6.3,30.2,130,379.4,3834,765.6,2633.6,434.7
2006,944632,3564,3.5,36.8,24.7,312.3,2856.8,357.8,2292.9,206.1
2006,1768331,5197,2.9,32.6,64.2,194.1,3359.7,539.2,2528.4,292.1
2006,2495529,18687,9.1,43.8,282,414,4100.9,997.9,2020.8,1082.2
2006,1314895,1785,1,22.4,33.1,79.2,1981.9,334.2,1534.6,113
2006,8724560,30550,4.9,13.8,153.1,178.4,2278.9,451.4,1543.8,283.7
2006,1954599,12797,6.9,54.9,107.2,485.8,3888.3,1069.6,2346.5,472.2
2006,19306183,84016,4.8,16.4,178.5,235.5,2064.5,355.4,1542.7,166.4
2006,8856505,42088,6.1,28.2,152.1,288.9,4116.2,1211.9,2564.4,339.9
2006,635867,1255,2.2,37.9,11.8,145.5,2100.9,409,1521.1,170.8
2006,11478006,41491,4.9,41.6,169.2,145.9,3688.2,920.4,2437,330.9
2006,3579212,17905,5.9,41.6,87.9,364.9,3624.5,962.1,2286.9,375.4
2006,3700758,10534,2.4,32.9,73.3,176.1,3725.1,657.3,2672.3,395.5
2006,12440621,55028,6,29,169.6,237.8,2448.3,464.1,1745.4,238.8
2006,1067610,2460,2.5,27.1,69.3,131.5,2614.6,510.8,1765.8,338
2006,4321249,33322,8.4,42.4,136.6,583.7,4274.5,994,2894.4,386.1
2006,781919,2071,3.8,59.5,20.2,181.3,1766.4,386.7,1273,106.7
2006,6038803,46043,6.9,36.3,184.5,534.7,4137.6,1043.7,2718.8,375.1
2006,23507783,121602,5.9,35.9,158.5,317,4083.1,917.6,2759.6,405.9
2006,2550063,5771,2,34.9,48.7,140.7,3512.5,577.3,2607,328.3
2006,623908,905,2.2,27.7,18.3,96.8,2391.4,551.8,1740.2,99.4
2006,7642884,21683,5.3,23.9,101.8,152.7,2489.3,420.9,1874.8,193.6
2006,6395798,22303,3.1,43,100.4,202.2,4510.1,920,2864.1,726
2006,1818470,5113,4.4,22.2,46.9,207.6,2636.3,636.7,1776.5,223.1
2006,5556506,15899,3,22.2,100.1,160.8,2821,486.6,2081.9,252.5
2006,515004,1307,2.5,29.3,14,208,2986.6,450.9,2379.6,156.1
2006,299398484,1435123,5.8,31.6,150,292,3346.6,733.1,2213.2,400.2
2007,4627851,20775,8.9,33.4,159.9,246.7,3977.7,980.6,2689.5,307.7
2007,683478,4520,6.3,79.7,85,490.3,3379.2,546.3,2476.9,356
2007,6338755,32835,8.6,37.1,154,318.2,4532.6,946.4,2793.5,792.6
2007,2834797,15226,7,45.6,109.5,374.9,3955.5,1130.1,2578.5,246.9
2007,36553215,191561,6.2,24.7,193.4,299.7,3043.5,650.7,1790.6,602.2
2007,4861515,17101,3.2,42.7,71.2,234.7,2999.2,589,2067.6,342.6
2007,3502309,10547,3.2,19.7,122.9,155.4,2470.6,446.6,1739.9,284.1
2007,864764,6100,4.5,39.4,203.9,457.6,3378.5,742.4,2365.3,270.8
2007,588292,8325,30.8,32.6,725,626.7,4916.3,667.4,2956,1292.9
2007,18251243,131878,6.6,33.7,209.1,473.2,4088.8,996.3,2689,403.4
2007,9544750,46917,7.5,23,181.2,279.8,3889.6,946,2498.1,445.5
2007,1283388,3544,1.9,29.4,87.4,157.5,4119.3,708.2,2921.5,489.6
2007,1499402,3841,3.3,40.5,16.2,196.2,2275.8,475.6,1649.1,151.1
2007,12852548,68528,5.9,31.9,179.7,315.7,2935.8,587.6,2084.5,263.7
2007,6345289,21310,5.5,27.4,123.6,179.3,3370.8,732.6,2332.4,305.8
2007,2988046,8970,1.3,32.5,44.4,222,2648.3,574.8,1908.2,165.3
2007,2775997,12730,3.8,46.4,72.8,335.6,3709,737.1,2662.1,309.8
2007,4241474,12329,4.9,32.2,95.9,157.7,2546,655.9,1685.5,204.6
2007,4293204,31789,14.6,33.2,147.1,545.5,4204.7,1093.2,2755.3,356.2
2007,1317207,1565,1.5,29.8,26.5,61,2448.3,512.1,1839.3,96.9
2007,5618344,36063,9.9,21,236,375.1,3431.5,660.2,2265.9,505.4
2007,6449755,28487,2.9,25.5,108.9,304.4,2399.2,554.5,1611.3,233.4
2007,10071822,53765,6.6,45.6,132.7,349,3063.5,747.4,1899.2,416.9
2007,5197621,15054,2.2,36,91.8,159.6,3044.8,571.7,2229.7,243.3
2007,2918785,8502,6.9,35.4,99.2,149.8,3113.9,932.7,1934.8,246.4
2007,5878415,32962,6.2,30.4,131.5,392.7,3829.5,763.8,2659.2,406.5
2007,957861,3638,2.8,37.9,24.3,314.8,2906.2,362.9,2329.7,213.6
2007,1774571,5524,4,31,62.8,213.5,3142.4,509.1,2337.7,295.6
2007,2565382,19365,7.5,42.7,270.4,434.2,3785.7,971,1942.9,871.7
2007,1315828,1896,0.9,27.1,34.3,81.8,2005.9,385.6,1513,107.2
2007,8685920,28544,4.4,11.9,144.7,167.7,2214.4,428.7,1532.9,252.8
2007,1969915,13311,9.3,52.2,117.9,496.3,3815.8,1057.1,2306.8,451.9
2007,19297729,79962,4.2,15.2,161.1,233.9,1987.9,336.4,1506.3,145.2
2007,9061032,42231,6.4,26.3,149.4,283.9,4082.2,1199.6,2574.1,308.5
2007,639715,1343,2.7,39.4,11.7,156.2,2000.3,361.7,1485,153.5
2007,11466917,40759,4.6,40.6,160,150.2,3468.1,863.8,2308.2,296.1
2007,3617316,18234,6.2,43.3,93.8,360.8,3558.3,950.1,2232.2,376
2007,3747455,11015,2,34,76.4,181.4,3543,613.2,2539.2,390.6
2007,12432792,51806,5.8,27.7,156.4,226.8,2363.5,451.2,1699.1,213.2
2007,1057832,2424,1.8,24.4,71.8,131.1,2606.8,492.1,1812.7,302
2007,4407709,34630,8.3,40.2,144.2,593,4294.8,1030,2876.8,388
2007,796214,1926,3.9,54.4,14.8,168.8,1736.8,332.4,1305.9,98.5
2007,6156719,46482,6.6,35.7,179.2,533.4,4098.6,1004.1,2741.8,352.8
2007,23904380,122014,5.9,35.4,162.2,306.9,4122.3,955.1,2774,393.2
2007,2645330,6347,2.2,35.3,53.9,148.5,3518.7,589.5,2592.2,337
2007,621254,802,2.1,20.6,12.7,93.7,2366.5,515.1,1747,104.5
2007,7712091,21035,5.4,23.2,99.8,144.3,2486.5,415.3,1888.4,182.8
2007,6468424,21768,2.7,41,94,198.8,4047,817.4,2640.2,589.3
2007,1812035,5016,3.6,21.4,46.7,205.1,2517.6,597.2,1728.5,191.9
2007,5601640,16330,3.3,21.9,97.8,168.5,2843.9,497.9,2105.8,240.3
2007,522830,1344,4,32.9,16.1,204.1,2879.1,452.3,2271.3,155.5
2007,301621157,1422970,5.7,30.6,148.3,287.2,3276.4,726.1,2185.4,364.9
2008,4661900,21110,7.5,34.7,157.6,253,4084.5,1081.3,2714.3,288.9
2008,686293,4475,3.9,65.1,94,489,2927.3,471.7,2218.4,237.2
2008,6500180,31567,7.1,33.8,150.9,293.8,4102.2,901.6,2607,593.6
2008,2855390,14649,5.8,51.2,97.3,358.8,3865,1187.6,2448.2,229.1
2008,36756666,185329,5.8,24.2,188.8,285.4,2941,647,1770.2,523.8
2008,4939456,17480,3.3,43.5,68.9,238.1,2821,568,1982.7,270.3
2008,3501252,10737,3.8,19.4,115.5,168,2490.8,431.5,1805.4,253.9
2008,873092,6187,6.5,42.5,211.5,448.1,3594.7,776.9,2524.9,292.9
2008,591833,8509,31.4,31.4,748.5,626.4,5104.6,640,3372.2,1092.4
2008,18328340,126256,6.4,32.6,197.9,452,4140.5,1028.3,2765.7,346.5
2008,9685744,47353,6.6,24.1,183.9,274.3,4005,1038.3,2557.5,409.3
2008,1288198,3510,2,28.2,84.2,158.1,3566.5,730,2439.4,397.1
2008,1523816,3680,1.5,38,15.7,186.3,2096.1,442.8,1544.3,108.9
2008,12901563,67780,6.1,31.9,186.4,300.9,2932.6,612.1,2068.1,252.5
2008,6376792,21525,5,26.8,118.9,186.8,3350.3,765.4,2310.5,274.4
2008,3002555,8651,2.6,31.2,41.6,212.8,2440.4,552.8,1741.8,145.7
2008,2802134,11554,4,43.8,60,304.6,3386.1,701.3,2420.5,264.3
2008,4269245,12690,4.7,34.1,95.6,162.8,2681.8,692.3,1810.1,179.4
2008,4410796,29613,12.3,28.3,141.5,489.2,3880.9,1032.1,2541.3,307.5
2008,1316456,1572,2.4,28.8,25.3,63,2463.7,498.2,1875.9,89.6
2008,5633597,35393,8.8,20,234.4,365.1,3517.6,689.6,2378.3,449.7
2008,6497967,30137,2.6,26.9,108.9,325.4,2399.5,557.9,1645.3,196.3
2008,10003422,51512,5.5,45.1,132.4,331.9,2950,747.6,1844.9,357.4
2008,5220393,13853,2.1,34.6,80.1,148.6,2864.1,508.7,2160.1,195.3
2008,2938618,8942,8,32.6,104.8,158.9,2909.1,868,1828.4,212.8
2008,5911605,29701,7.7,27.3,125.1,342.3,3662.7,774.1,2537.4,351.1
2008,967440,3013,4.1,37,21.1,249.2,2718.5,381.3,2153.5,183.7
2008,1783432,5570,3.9,33.7,72.7,202,2879.3,489.6,2152.8,236.9
2008,2600167,18973,6.3,42.5,249.4,431.4,3461.5,932.8,1915.8,613
2008,1315809,2054,1.1,29.3,32,93.8,2157.4,324.2,1726.2,106.9
2008,8682661,28351,4.3,12.9,146.3,163,2293.4,465.3,1595.7,232.4
2008,1984356,12967,8.1,56.3,108.4,480.6,3815.7,1043.5,2368.3,404
2008,19490297,77546,4.3,14.4,163.1,216.1,1993.8,336.3,1528.8,128.7
2008,9222414,43125,6.5,24.9,155.3,280.9,4041.9,1209.6,2542.5,289.8
2008,641481,1441,1.7,51.6,11.4,159.9,2031.1,364.2,1524.9,142
2008,11485910,40436,4.8,39.4,162.9,145,3410,891.8,2270.5,247.7
2008,3642361,19359,5.9,40.4,101.5,383.7,3474,967.7,2203.7,302.6
2008,3790060,9909,2.3,31.2,70.1,157.9,3302.6,557.1,2445.3,300.2
2008,12448279,51044,5.7,28,151.6,224.8,2412.3,471.4,1760.2,180.7
2008,1050788,2656,3,26.8,83.7,139.2,2845,548.7,1991.5,304.8
2008,4479800,32746,6.9,37.6,147.2,539.3,4240.1,1026,2819.7,394.4
2008,804194,2227,4.6,69.9,16.7,185.8,1724.3,333.6,1276.6,114.2
2008,6214888,44913,6.6,33.4,173.8,508.8,4040.1,1047.4,2683.8,309
2008,24326974,123585,5.6,33.1,155.1,314.1,3986.8,945.6,2690.2,351
2008,2736424,6165,1.5,33.4,51.9,138.4,3375.7,539.6,2569,267.1
2008,621270,854,2.7,21.4,15,98.3,2559.8,565.8,1899.7,94.3
2008,7769089,20031,4.8,23.1,96.2,133.8,2532.2,414.3,1946.1,171.8
2008,6549224,21888,2.9,40.5,98,192.7,3806.3,811.3,2550.1,444.8
2008,1814468,5006,3.7,21.4,49.4,201.4,2533.6,597.4,1761.8,174.4
2008,5627967,15507,2.6,20,91.7,161.2,2762.2,487.9,2069.2,205.1
2008,532668,1330,2.3,34.7,16.3,196.4,2725,412.6,2174.7,137.6
2008,304059724,1394461,5.4,29.8,145.9,277.5,3214.6,733,2166.1,315.4
2009,4708708,21194,6.8,31.9,133.1,278.3,3780.4,1037.3,2507.5,235.5
2009,698473,4424,3.1,73.4,93.6,463.2,2940.4,515.4,2183.5,241.5
2009,6595778,28128,5.8,34.6,124.3,261.8,3589,823.4,2364.8,400.8
2009,2889450,14905,6.2,47.7,89.2,372.8,3775,1202.8,2361.3,211
2009,36961664,174934,5.3,23.6,173.4,271,2731,622.8,1665,443.3
2009,5024748,17022,3.2,45.2,67.1,223.4,2670.7,530.1,1892.2,248.4
